2,4,1223,411,39,115,1,1,1.0
3,4,1214,411,42,117,1,1,1.0
4,4,1205,410,45,120,1,1,1.0
5,4,1196,410,48,122,1,1,1.0
6,4,1193,411,48,122,1,1,1.0
7,4,1190,412,48,122,1,1,1.0
8,4,1187,413,48,122,1,1,1.0
9,4,1184,414,48,122,1,1,1.0
10,4,1179,417,48,118,1,1,1.0
11,4,1175,420,47,114,1,1,1.0
12,4,1174,418,48,118,1,1,1.0
13,4,1174,416,48,122,1,1,1.0
14,4,1170,416,48,122,1,1,1.0
15,4,1166,416,48,122,1,1,1.0
16,4,1162,416,48,122,1,1,1.0
17,4,1158,416,48,122,1,1,1.0
18,4,1150,420,48,119,1,1,1.0
19,4,1142,424,48,117,1,1,1.0
1,5,470,432,72,176,1,1,1.0
2,5,464,431,73,177,1,1,1.0
3,5,459,431,73,177,1,1,1.0
4,5,453,430,74,178,1,1,1.0
5,5,448,430,74,178,1,1,1.0
6,5,443,429,74,179,1,1,1.0
7,5,438,429,74,180,1,1,1.0
8,5,433,428,74,181,1,1,1.0
9,5,428,428,74,182,1,1,1.0
10,5,421,431,75,180,1,1,1.0
11,5,415,435,75,177,1,1,1.0
12,5,410,431,77,181,1,1,1.0
13,5,406,428,78,184,1,1,1.0
14,5,399,428,78,185,1,1,1.0
15,5,393,429,78,185,1,1,1.0
16,5,386,429,78,186,1,1,1.0
17,5,380,430,78,186,1,1,1.0
18,5,370,432,77,184,1,1,1.0
19,5,361,435,76,182,1,1,1.0
1,6,730,421,55,173,1,1,0.67857
2,6,721,421,58,176,1,1,0.61017
3,6,713,421,60,179,1,1,0.55738
4,6,704,421,63,182,1,1,0.5
5,6,696,422,66,184,1,1,0.44776
6,6,688,422,66,185,1,1,0.40299
7,6,681,423,66,185,1,1,0.35821
8,6,673,423,66,186,1,1,0.31343
9,6,666,424,66,186,1,1,0.26866
10,6,661,429,60,180,1,1,0.19672
11,6,657,434,53,174,1,1,0.092593
12,6,647,430,60,181,1,1,0.098361
13,6,638,426,66,188,1,1,0.089552
14,6,627,426,66,189,1,1,0.0
15,6,617,427,66,189,1,1,0.0
16,6,606,427,66,190,1,1,0.0
17,6,596,428,66,190,1,1,0.0
18,6,589,429,65,187,1,1,0.0
19,6,582,430,65,185,1,1,0.0
1,8,550,436,60,170,1,1,1.0
2,8,544,436,61,170,1,1,1.0
3,8,539,437,61,170,1,1,1.0
4,8,533,437,62,170,1,1,0.66667
5,8,528,438,62,170,1,1,0.66667
6,8,523,438,62,171,1,1,0.66667
7,8,518,439,62,171,1,1,0.66667
8,8,513,439,62,172,1,1,0.66667
9,8,508,440,62,172,1,1,0.66667
10,8,506,440,58,172,1,1,1.0
11,8,504,440,54,172,1,1,1.0
12,8,496,440,58,173,1,1,1.0
13,8,488,440,62,174,1,1,1.0
14,8,481,440,62,175,1,1,1.0
15,8,475,440,62,176,1,1,1.0
16,8,468,440,62,177,1,1,1.0
17,8,462,440,62,178,1,1,1.0
18,8,453,441,61,177,1,1,1.0
19,8,444,443,61,176,1,1,1.0
1,12,960,416,39,110,1,1,0.82342
2,12,955,417,39,110,1,1,0.82342
3,12,950,418,39,110,1,1,0.82342
4,12,945,419,40,111,1,1,0.80597
5,12,940,420,40,111,1,1,0.80597
6,12,936,421,40,112,1,1,0.80574
7,12,931,422,40,112,1,1,0.80574
8,12,926,423,41,113,1,1,0.78906
9,12,921,424,41,113,1,1,0.78906
10,12,917,426,41,113,1,1,0.76566
11,12,912,426,41,113,1,1,0.79114
12,12,907,426,41,114,1,1,0.74907
13,12,902,426,42,114,1,1,0.71689
14,12,898,427,41,114,1,1,0.68944
15,12,893,427,41,114,1,1,0.64803
16,12,888,427,42,115,1,1,0.31596
17,12,883,427,42,115,1,1,0.31716
18,12,879,428,42,115,1,1,0.2903
19,12,867,430,42,115,1,1,0.32739
1,13,1170,418,38,104,1,1,1.0
2,13,1164,420,38,104,1,1,1.0
3,13,1158,422,38,104,1,1,1.0
4,13,1152,424,38,104,1,1,1.0
5,13,1146,426,38,104,1,1,1.0
6,13,1142,426,38,105,1,1,1.0
7,13,1138,427,38,105,1,1,1.0
8,13,1134,427,38,106,1,1,1.0
9,13,1130,428,38,106,1,1,1.0
10,13,1130,428,38,106,1,1,1.0
11,13,1131,429,38,106,1,1,1.0
12,13,1129,428,38,106,1,1,1.0
13,13,1128,427,38,106,1,1,1.0
14,13,1120,426,38,107,1,1,1.0
15,13,1113,426,38,107,1,1,1.0
16,13,1107,428,38,107,1,1,1.0
17,13,1102,430,38,108,1,1,1.0
18,13,1097,432,38,108,1,1,1.0
19,13,1092,434,38,108,1,1,1.0
1,15,590,427,55,177,1,1,0.64396
2,15,585,427,55,178,1,1,0.64385
3,15,580,427,56,179,1,1,0.65205
4,15,575,427,57,180,1,1,0.65793
5,15,570,428,58,180,1,1,0.66373
6,15,565,429,58,180,1,1,0.66177
7,15,560,430,59,180,1,1,0.6674
8,15,555,431,59,180,1,1,0.66547
9,15,550,432,60,180,1,1,0.67095
10,15,550,432,56,179,1,1,0.74854
11,15,551,433,52,177,1,1,0.85499
12,15,543,432,57,179,1,1,0.8023
13,15,536,432,62,180,1,1,0.77243
14,15,530,432,63,181,1,1,0.79087
15,15,525,433,63,181,1,1,0.80469
16,15,519,433,64,182,1,1,0.82245
17,15,514,434,64,182,1,1,0.83632
18,15,507,437,62,180,1,1,0.87582
19,15,501,441,59,177,1,1,0.9176
1,18,1112,418,32,81,1,1,1.0
2,18,1108,418,30,81,1,1,1.0
3,18,1104,419,29,80,1,1,1.0
4,18,1100,419,30,81,1,1,1.0
5,18,1097,420,30,81,1,1,1.0
6,18,1094,421,30,81,1,1,1.0
7,18,1091,422,31,82,1,1,1.0
8,18,1087,423,32,82,1,1,1.0
9,18,1084,424,32,82,1,1,1.0
10,18,1081,425,32,82,1,1,1.0
11,18,1078,426,33,83,1,1,1.0
12,18,1076,427,31,82,1,1,1.0
13,18,1074,428,29,82,1,1,1.0
14,18,1068,429,29,82,1,1,1.0
15,18,1062,430,30,83,1,1,1.0
16,18,1056,431,31,83,1,1,1.0
17,18,1050,433,32,83,1,1,1.0
18,18,1044,434,32,84,1,1,1.0
19,18,1038,435,33,84,1,1,1.0
1,19,893,463,83,58,0,10,0.79762
2,19,888,464,84,58,0,10,0.78824
3,19,884,465,85,59,0,10,0.76744
4,19,880,466,86,59,0,10,0.74713
5,19,875,467,88,60,0,10,0.73034
6,19,871,469,89,59,0,10,0.72222
7,19,867,470,89,60,0,10,0.71111
8,19,862,471,91,60,0,10,0.69565
9,19,858,472,92,61,0,10,0.67742
10,19,854,473,93,61,0,10,0.67021
11,19,850,475,94,61,0,10,0.65263
12,19,844,476,94,61,0,10,0.66316
13,19,838,477,94,61,0,10,0.67368
14,19,832,478,94,61,0,10,0.69474
15,19,826,479,95,61,0,10,0.69792
16,19,820,480,95,62,0,10,0.70833
17,19,814,481,95,62,0,10,0.95833
18,19,808,482,96,62,0,10,0.93814
19,19,802,483,96,62,0,10,0.6701
1,20,-109,369,474,374,0,3,0.76842
2,20,-116,369,472,374,0,3,0.75264
3,20,-122,369,469,374,0,3,0.7383
4,20,-128,369,466,374,0,3,0.72377
5,20,-135,370,465,374,0,3,0.70815
6,20,-141,370,462,374,0,3,0.6933
7,20,-147,370,459,374,0,3,0.67826
8,20,-154,371,458,374,0,3,0.66231
9,20,-160,371,455,374,0,3,0.64693
10,20,-166,371,452,374,0,3,0.63135
11,20,-172,372,450,374,0,3,0.61641
12,20,-185,372,450,374,0,3,0.58758
13,20,-197,372,450,374,0,3,0.56098
14,20,-209,372,450,374,0,3,0.53437
15,20,-221,372,450,374,0,3,0.50776
16,20,-233,372,450,374,0,3,0.48115
17,20,-246,372,450,374,0,3,0.45233
18,20,-258,372,450,374,0,3,0.42572
19,20,-270,372,450,374,0,3,0.39911
1,21,992,429,110,269,0,10,1.0
2,21,987,430,112,270,0,10,1.0
3,21,982,431,114,271,0,10,1.0
4,21,977,432,116,272,0,10,1.0
5,21,972,433,118,273,0,10,1.0
6,21,968,434,119,275,0,10,1.0
7,21,963,435,121,276,0,10,1.0
8,21,958,436,123,277,0,10,1.0
9,21,953,437,125,278,0,10,1.0
10,21,948,438,127,279,0,10,1.0
11,21,944,440,129,280,0,10,1.0
12,21,937,440,129,282,0,10,1.0
13,21,931,441,129,284,0,10,1.0
14,21,925,442,128,286,0,10,1.0
15,21,918,442,129,289,0,10,1.0
16,21,912,443,129,291,0,10,1.0
17,21,906,444,128,293,0,10,1.0
18,21,899,444,129,296,0,10,1.0
19,21,893,445,128,298,0,10,1.0
1,22,398,435,28,69,1,1,0.62857
2,22,388,434,28,69,1,1,0.61429
3,22,378,433,28,69,1,1,0.61429
4,22,368,432,28,69,1,1,0.61429
5,22,359,431,28,69,1,1,0.67143
6,22,355,432,28,69,1,1,0.7
7,22,352,433,28,69,1,1,0.72857
8,22,348,435,28,69,1,1,0.74286
9,22,345,436,28,69,1,1,0.72857
10,22,341,437,28,69,1,1,0.72857
11,22,338,439,28,69,1,1,0.71429
12,22,332,437,28,69,1,1,0.71429
13,22,327,436,28,69,1,1,0.7
14,22,321,434,29,69,1,1,0.7
15,22,316,433,29,69,1,1,0.68571
16,22,306,435,29,69,1,1,0.64286
17,22,297,438,29,69,1,1,0.64286
18,22,288,440,28,69,1,1,0.65714
19,22,278,443,29,69,1,1,0.65714
1,23,635,426,52,137,1,1,0.64301
2,23,631,426,52,137,1,1,0.58627
3,23,627,427,52,137,1,1,0.50943
4,23,623,428,52,137,1,1,0.43396
5,23,619,429,52,137,1,1,0.35849
6,23,615,430,52,137,1,1,0.35849
7,23,611,430,52,137,1,1,0.33962
8,23,607,431,52,137,1,1,0.33962
9,23,603,432,52,137,1,1,0.32075
10,23,599,433,52,137,1,1,0.28302
11,23,595,434,52,137,1,1,0.24528
12,23,588,434,52,137,1,1,0.18868
13,23,581,435,52,136,1,1,0.13208
14,23,574,436,52,136,1,1,0.13208
15,23,568,436,51,136,1,1,0.13462
16,23,561,437,52,136,1,1,0.13208
17,23,554,438,52,135,1,1,0.13208
18,23,548,438,51,135,1,1,0.076923
19,23,541,439,51,135,1,1,0.044118
1,26,1196,418,28,94,1,1,0.55172
2,26,1189,418,29,95,1,1,0.54306
3,26,1182,418,30,97,1,1,0.53588
4,26,1175,418,31,98,1,1,0.4678
5,26,1169,419,32,99,1,1,0.36727
6,26,1164,420,32,100,1,1,0.39424
7,26,1159,422,32,100,1,1,0.42094
8,26,1154,424,32,101,1,1,0.44118
9,26,1153,425,32,102,1,1,0.46867
10,26,1153,426,32,103,1,1,0.31235
11,26,1153,428,32,104,1,1,0.15642
12,26,1148,427,32,104,1,1,0.18759
13,26,1144,427,31,103,1,1,0.21875
14,26,1139,427,31,102,1,1,0.34375
15,26,1135,427,31,101,1,1,0.4375
16,26,1130,427,31,100,1,1,0.50495
17,26,1126,427,30,99,1,1,0.53065
18,26,1122,427,30,99,1,1,0.47419
19,26,1113,430,30,98,1,1,0.3783
1,27,843,426,20,67,1,1,0.7395
2,27,836,427,20,67,1,1,0.73529
3,27,829,428,20,68,1,1,0.77916
4,27,822,429,20,69,1,1,0.77891
5,27,815,431,20,69,1,1,0.82041
6,27,813,431,20,68,1,1,0.77916
7,27,811,431,20,68,1,1,0.78261
8,27,810,431,20,68,1,1,0.70531
9,27,808,431,20,68,1,1,0.71014
10,27,806,431,20,68,1,1,0.67426
11,27,805,432,20,67,1,1,0.64076
12,27,799,433,20,67,1,1,0.71569
13,27,794,435,20,66,1,1,0.75267
14,27,788,436,21,67,1,1,0.83957
15,27,783,438,21,66,1,1,0.87788
16,27,778,440,21,66,1,1,0.95794
17,27,772,441,21,66,1,1,1.0
18,27,767,443,21,65,1,1,1.0
19,27,761,444,22,66,1,1,0.91823
1,28,825,433,21,57,1,1,0.63636
2,28,818,433,21,57,1,1,0.63636
3,28,812,433,21,57,1,1,0.63636
4,28,806,434,21,57,1,1,0.59091
5,28,802,435,21,57,1,1,0.5
6,28,798,437,21,57,1,1,0.63793
7,28,794,438,21,57,1,1,0.68495
8,28,790,440,21,57,1,1,0.73041
9,28,789,440,21,57,1,1,0.77586
10,28,788,440,21,57,1,1,0.77508
11,28,788,441,21,57,1,1,0.77273
12,28,784,440,21,57,1,1,0.5
13,28,783,440,21,57,1,1,0.32132
14,28,782,440,21,57,1,1,0.27273
15,28,775,442,21,57,1,1,0.36364
16,28,768,444,21,57,1,1,0.45455
17,28,761,446,21,57,1,1,0.5
18,28,755,448,21,57,1,1,0.54545
19,28,748,450,21,57,1,1,0.59091
1,38,858,432,21,71,1,1,1.0
2,38,851,432,21,71,1,1,1.0
3,38,845,433,21,71,1,1,1.0
4,38,838,434,21,71,1,1,1.0
5,38,832,435,21,71,1,1,1.0
6,38,829,436,21,71,1,1,1.0
7,38,827,437,21,71,1,1,1.0
8,38,824,439,21,71,1,1,1.0
9,38,822,440,21,71,1,1,1.0
10,38,819,441,21,71,1,1,1.0
11,38,817,443,21,71,1,1,1.0
12,38,813,443,21,71,1,1,1.0
13,38,809,444,21,71,1,1,1.0
14,38,806,444,20,71,1,1,1.0
15,38,802,445,21,71,1,1,1.0
16,38,799,445,20,71,1,1,1.0
17,38,795,446,20,71,1,1,0.95106
18,38,792,447,20,71,1,1,0.87765
19,38,782,448,20,71,1,1,0.97553
1,39,809,429,19,61,1,1,0.8129
2,39,802,429,19,62,1,1,1.0
3,39,796,429,18,64,1,1,1.0
4,39,790,428,18,66,1,1,1.0
5,39,784,433,19,62,1,1,1.0
6,39,778,439,20,58,1,1,1.0
7,39,775,440,20,58,1,1,1.0
8,39,773,441,20,58,1,1,1.0
9,39,771,442,19,58,1,1,1.0
10,39,769,443,19,58,1,1,1.0
11,39,767,445,19,58,1,1,1.0
12,39,768,440,19,58,1,1,1.0
13,39,762,441,24,57,1,1,1.0
14,39,756,442,23,57,1,1,1.0
15,39,750,443,22,57,1,1,1.0
16,39,744,444,22,58,1,1,1.0
17,39,738,446,21,57,1,1,1.0
18,39,732,447,20,57,1,1,1.0
19,39,726,448,20,58,1,1,1.0
1,40,780,427,21,67,1,1,0.72727
2,40,773,426,21,68,1,1,0.68182
3,40,766,426,21,68,1,1,0.63636
4,40,760,426,20,69,1,1,0.61905
5,40,754,430,21,66,1,1,0.59091
6,40,748,435,22,62,1,1,0.69565
7,40,743,435,22,62,1,1,0.78261
8,40,739,436,22,62,1,1,0.95652
9,40,738,437,22,62,1,1,1.0
10,40,737,438,22,62,1,1,1.0
11,40,737,439,22,62,1,1,1.0
12,40,735,438,22,62,1,1,1.0
13,40,733,437,22,62,1,1,1.0
14,40,731,437,22,62,1,1,1.0
15,40,724,438,22,62,1,1,1.0
16,40,717,439,22,62,1,1,1.0
17,40,710,441,22,62,1,1,1.0
18,40,703,442,22,62,1,1,1.0
19,40,696,444,22,62,1,1,1.0
10,41,713,444,20,55,1,1,0.57143
11,41,708,445,20,55,1,1,0.85714
12,41,704,446,20,55,1,1,0.80952
13,41,699,447,20,55,1,1,0.71429
14,41,695,448,20,55,1,1,1.0
15,41,690,449,20,55,1,1,1.0
16,41,686,450,20,55,1,1,1.0
17,41,681,451,20,55,1,1,1.0
18,41,677,452,20,55,1,1,1.0
19,41,672,453,20,55,1,1,1.0
1,58,1226,268,559,241,0,10,0.83117
2,58,1222,268,559,241,0,10,0.8284
3,58,1219,269,559,241,0,10,0.82816
4,58,1216,270,559,241,0,10,0.82873
5,58,1212,271,559,241,0,10,0.82884
6,58,1209,272,559,241,0,10,0.828
7,58,1206,273,559,241,0,10,0.8268
8,58,1202,274,559,241,0,10,0.82791
9,58,1199,275,559,241,0,10,0.83104
10,58,1196,276,559,241,0,10,0.83937
11,58,1193,277,559,241,0,10,0.84799
12,58,1187,277,559,241,0,10,0.84739
13,58,1182,278,559,241,0,10,0.84594
14,58,1177,279,559,241,0,10,0.84861
15,58,1172,280,559,241,0,10,0.85249
16,58,1167,281,559,241,0,10,0.85511
17,58,1161,282,559,241,0,10,0.85387
18,58,1156,283,559,241,0,10,0.86133
19,58,1151,284,559,241,0,10,0.86979
1,60,370,479,164,73,0,10,0.60606
2,60,361,477,166,74,0,10,0.61677
3,60,353,476,168,74,0,10,0.62722
4,60,345,475,170,75,0,10,0.63158
5,60,337,478,172,76,0,10,0.64162
6,60,329,481,175,77,0,10,0.64773
7,60,321,484,177,78,0,10,0.6573
8,60,313,487,180,79,0,10,0.66298
9,60,307,487,182,80,0,10,0.6612
10,60,302,488,183,80,0,10,0.64674
11,60,297,489,184,80,0,10,0.63784
12,60,290,487,186,80,0,10,0.64171
13,60,284,485,188,81,0,10,0.6455
14,60,277,483,190,82,0,10,0.63874
15,60,271,481,192,83,0,10,0.63212
16,60,265,480,194,83,0,10,0.62051
17,60,254,483,196,83,0,10,0.63959
18,60,244,486,198,83,0,10,0.63317
19,60,233,489,200,83,0,10,0.63682
1,61,1594,423,41,107,0,7,1.0
2,61,1589,423,41,107,0,7,1.0
3,61,1584,424,41,107,0,7,1.0
4,61,1578,426,41,107,0,7,1.0
5,61,1572,428,41,107,0,7,1.0
6,61,1567,431,41,107,0,7,1.0
7,61,1566,431,41,107,0,7,1.0
8,61,1566,432,41,107,0,7,1.0
9,61,1566,433,41,107,0,7,1.0
10,61,1566,434,41,107,0,7,1.0
11,61,1566,435,41,107,0,7,1.0
12,61,1566,436,41,107,0,7,1.0
13,61,1561,437,41,107,0,7,1.0
14,61,1556,438,41,107,0,7,1.0
15,61,1551,440,41,107,0,7,1.0
16,61,1546,441,41,107,0,7,1.0
17,61,1541,442,41,107,0,7,1.0
18,61,1536,444,41,107,0,7,1.0
19,61,1531,445,41,107,0,7,1.0
